LABEL_PERSON,LABEL_GPE,LABEL_NORP,LABEL_ORG,LABEL_EVENT,POS_ADJ,POS_ADV,POS_INTJ,POS_NOUN,POS_PROPN,POS_VERB,POS_ADP,POS_AUX,POS_CONJ,POS_DET,POS_NUM,POS_PART,POS_PRON,POS_SCONJ,EMOTION_anger,EMOTION_anticipation,EMOTION_disgust,EMOTION_fear,EMOTION_joy,SENTIMENT_negative,SENTIMENT_positive,EMOTION_sadness,EMOTION_surprise,EMOTION_trust,ATTRIB_avg_sentence_length,ATTRIB_avg_word_length,ATTRIB_length_of_tweet,ATTRIB_number_of_capital_letters,ATTRIB_number_of_emojis,ATTRIB_number_of_exclamation_marks,ATTRIB_number_of_hashtags,ATTRIB_number_of_periods,ATTRIB_number_of_question_marks,ATTRIB_number_of_sentences,ATTRIB_number_of_special_characters,ATTRIB_number_of_uppercase_words,ATTRIB_number_of_user_mentions,ATTRIB_number_of_words,TWEET_days_since_tweet_creation,TWEET_retweet_count,TWEET_favorite_count,TWEET_verified,TWEET_followers_count,TWEET_friends_count,TWEET_listed_count,TWEET_favourites_count,TWEET_statuses_count,TWEET_days_since_account_creation,TWEET_url_length,MALICIOUS
0,0,0,2,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,126,10.5,137,26,0,0,1,2,0,1,12,1,1,12,27,0,0,TRUE,35119,3613,2205,4268,252149,4288,22,1
0,0,0,0,0,0,0,0,5,2,3,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,64.5,9.923076923,141,13,1,0,3,2,0,2,15,0,0,13,27,0,0,FALSE,9191,5730,559,10998,55864,4397,22,1
0,0,0,1,0,0,0,1,3,7,1,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,38,7.125,127,21,1,0,1,3,0,3,12,1,0,16,27,0,1,FALSE,2817,422,9,146,7771,1513,22,1
0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,9.615384615,138,10,0,0,5,2,0,1,16,0,0,13,27,0,0,FALSE,280,351,0,56,4170,2045,28,1
0,1,0,1,0,0,0,0,2,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83,6.916666667,94,10,0,0,1,1,0,1,7,1,0,12,27,1,12,TRUE,7324001,1068,7785,1172,868435,4616,22,1
0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,2,0,0,0,1,1,1,2,0,2,0,2,1,0,63,9.692307692,138,13,0,0,2,3,0,2,16,0,2,13,27,1,1,FALSE,1152,598,11,2033,12454,2101,24,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,124,12.4,138,30,0,0,2,4,0,1,23,2,0,10,27,0,1,FALSE,4166,4419,173,26714,36770,3287,22,1
0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,95,9.5,104,17,0,0,2,1,0,1,8,1,0,10,28,1,1,TRUE,5080036,769,7370,5390,788498,4324,22,1
0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,126,10.5,138,23,0,0,4,2,0,1,18,2,0,12,28,0,0,FALSE,183,185,0,11,6789,1099,28,1
0,0,0,1,0,1,0,0,4,2,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,129,7.166666667,145,12,1,0,0,3,0,1,15,3,0,18,28,1,5,FALSE,31439,52,140,138,53383,4074,22,1
0,0,0,0,0,1,0,0,4,0,2,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,112,8,125,12,0,0,1,2,0,1,12,1,1,14,28,1,8,TRUE,330843,587,2119,884,224645,4404,22,1
0,0,0,2,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54.5,8.384615385,121,13,0,0,4,2,0,2,10,1,0,13,28,0,0,FALSE,1804,674,33,0,5439,4170,22,1
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,80,8.888888889,88,11,0,0,4,1,0,1,9,1,0,9,28,0,0,FALSE,987,1563,151,2410,37852,4308,28,1
0,0,0,0,0,0,1,0,4,0,3,0,1,0,0,0,1,0,1,1,1,0,3,0,3,1,4,0,2,56,8,125,12,0,0,2,2,0,2,8,1,0,14,28,1,0,FALSE,18888,1752,624,4703,44725,4536,22,1
0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,1,0,0,0,2,0,1,2,0,3,0,1,1,112,8,125,18,0,0,2,2,0,1,10,1,1,14,28,2,1,TRUE,51098,1965,1018,3308,15992,3728,24,1
0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79,9.875,86,12,0,0,2,1,0,1,7,1,0,8,28,0,0,FALSE,3698,438,97,130,3132,4290,24,1
0,0,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,1,1,0,0,1,0,1,0,1,1,63.5,11.54545455,138,11,0,0,2,2,1,2,13,0,0,11,28,0,0,FALSE,37,162,0,128,3024,4278,35,1
0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,126,9,140,19,0,0,6,2,0,1,17,0,0,14,28,0,0,FALSE,280,351,0,56,4170,2045,28,1
0,1,0,1,0,1,0,0,3,2,1,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,84,7.636363636,94,10,0,0,1,1,0,1,6,1,0,11,28,0,0,FALSE,78,88,0,18,1068,566,22,1
0,0,0,1,0,1,0,0,3,2,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,5.473684211,122,18,1,0,2,1,0,1,7,1,0,19,28,3,13,TRUE,1408898,12333,3541,29,238600,4246,22,1
0,0,0,2,0,1,0,0,3,2,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,80,7.272727273,90,17,0,0,1,2,0,1,8,1,1,11,28,2,13,TRUE,1408898,12333,3541,29,238600,4246,22,1
0,0,0,0,0,1,0,0,1,1,5,1,1,0,1,0,2,2,1,0,0,0,1,0,1,0,1,0,0,120,6.666666667,137,21,0,0,0,2,1,1,11,0,0,18,28,0,0,FALSE,74,47,3,10,1378,2747,24,1
0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,113,8.071428571,127,16,0,0,6,2,0,1,20,1,0,14,28,0,0,FALSE,183,185,0,11,6789,1099,28,1
0,0,0,1,0,0,1,0,2,7,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,6.421052632,141,12,0,0,3,2,0,2,9,0,0,19,28,0,2,TRUE,111973,56,860,10483,374335,2890,22,1
0,0,0,1,0,1,0,0,5,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,8.375,150,23,0,0,1,2,0,1,11,1,0,16,28,0,0,FALSE,6230,4685,203,22486,313621,4001,22,1
0,0,0,1,0,3,0,0,2,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,41.33333333,7.75,141,26,0,0,3,2,1,3,10,3,0,16,28,2,0,TRUE,38225,1339,585,8915,123655,4473,21,1
0,0,0,0,0,1,2,0,0,7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,57.5,7.666666667,131,20,0,1,1,2,0,2,14,0,0,15,28,0,0,FALSE,209,768,0,205,545,705,22,1
1,0,0,1,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,103,7.357142857,116,15,0,0,4,1,0,1,9,1,0,14,28,0,0,FALSE,549,201,11,4666,15663,916,19,1
0,1,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,85,9.444444444,93,14,0,0,1,3,0,1,12,0,0,9,28,1,9,TRUE,1193747,134,2815,6278,269852,4345,21,1
0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,42.5,6.538461538,97,10,0,0,3,2,0,2,10,1,0,13,28,0,1,FALSE,23587,801,352,287,35542,4507,22,1
0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,9,110,19,0,1,2,4,0,4,16,1,0,11,28,1,1,FALSE,2061,631,30,792,3968,3966,21,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,12.9,138,21,0,0,5,2,0,1,18,1,0,10,28,14,40,TRUE,14620,479,445,3832,3672,3399,28,1
0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,9.615384615,138,14,0,0,5,2,0,1,16,0,0,13,28,0,0,FALSE,280,351,0,56,4170,2045,28,1
0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,113,7.0625,128,17,0,0,4,1,0,1,9,1,0,16,28,0,1,FALSE,549,201,11,4666,15663,916,19,1
0,0,0,0,0,1,0,0,2,1,5,1,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,2,104,7.428571429,117,12,0,0,1,1,0,1,6,1,0,14,28,2,12,TRUE,1408898,12333,3541,29,238600,4246,22,1
0,0,0,0,1,1,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,8.307692308,120,15,1,0,1,2,0,1,12,0,0,13,28,2,3,TRUE,98731,738,490,1868,54545,2083,22,1
0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,78,7.8,88,11,0,0,1,1,0,1,6,1,0,10,28,0,0,FALSE,9967,1346,268,3722,46088,4254,24,1
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,30.5,7.625,71,12,0,0,2,2,0,2,8,1,0,8,28,1,4,TRUE,1200401,230,3520,823,250740,4437,22,1
1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119,13.22222222,128,25,0,0,4,2,0,1,14,0,0,9,28,0,0,FALSE,1949,1644,245,4879,12651,2430,24,1
0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,2,120,8.571428571,134,19,0,0,6,2,0,1,20,1,0,14,28,0,0,FALSE,183,185,0,11,6789,1099,28,1
0,0,0,0,0,1,3,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,56,8,125,23,0,0,2,2,0,2,10,1,1,14,28,0,0,FALSE,359,832,28,1545,2899,2926,24,1
0,0,0,1,0,1,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,8.454545455,103,17,0,0,2,1,0,1,8,1,1,11,28,4,6,TRUE,1408898,12333,3541,29,238600,4246,22,1
0,0,0,0,0,1,1,0,4,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,127,8.466666667,141,10,0,0,0,2,0,1,11,0,0,15,28,1,1,FALSE,541,668,8,2202,3404,4918,23,1
1,0,1,1,0,1,1,0,5,2,2,0,1,0,2,0,0,1,0,0,2,0,0,0,0,2,0,0,0,54,6.352941176,124,13,0,0,3,2,0,2,11,1,0,17,28,0,1,FALSE,274295,909,678,155,196053,4327,22,1
1,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,81,9,89,12,0,0,1,1,0,1,8,1,0,9,28,1,0,TRUE,100694,198,908,497,121579,4386,22,1
0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,11.36363636,137,25,0,0,4,2,1,2,16,1,1,11,28,13,6,FALSE,1119,954,8,20,1088,255,22,1
0,0,0,2,0,1,1,0,0,6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,1,88,5.5,103,19,0,0,3,1,0,1,13,4,0,16,28,0,0,FALSE,367,1256,5,81,7313,1629,20,1
1,2,0,0,0,0,0,0,2,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,120,7.5,135,23,0,0,2,2,0,1,14,3,0,16,28,0,0,TRUE,6540,3,81,0,5568,1478,24,1
0,0,0,0,0,0,1,0,2,0,4,2,0,0,3,1,0,1,0,1,0,0,3,0,2,0,0,0,0,55,6.111111111,127,11,0,0,3,2,0,2,9,2,0,18,28,1,0,FALSE,39610,998,321,421,6501,4313,22,1
0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,55,9.166666667,126,19,0,0,2,2,1,2,13,1,0,12,28,0,0,FALSE,17,16,0,1,2299,551,24,1
0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,127,10.58333333,138,8,0,0,5,2,0,1,16,0,0,12,28,0,0,FALSE,3403,817,117,699,11217,4395,24,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,128,9.142857143,142,9,0,0,6,2,0,1,17,0,0,14,28,0,0,FALSE,280,351,0,56,4170,2045,28,1
0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,126,10.5,141,43,0,0,2,1,0,1,13,3,4,12,28,0,0,FALSE,1346,209,8,1773,26686,3227,22,1
0,0,0,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,49.5,7.615384615,111,12,0,0,3,2,0,2,9,0,0,13,28,0,0,FALSE,8881,5399,2777,728,318424,4482,21,1
0,0,0,1,0,0,0,0,3,1,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,111,7.4,125,14,0,0,3,1,0,1,8,1,0,15,28,0,0,FALSE,15363,1236,106,293,197525,3880,21,1
1,0,0,0,0,1,0,0,3,3,3,2,0,0,1,2,0,2,0,0,2,0,0,1,0,2,0,1,1,126,6.631578947,144,15,1,0,1,2,0,1,15,1,0,19,28,1,0,FALSE,5767,1203,235,5308,10613,4487,21,1
0,0,0,0,1,1,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,8.307692308,120,13,1,0,1,2,0,1,12,0,0,13,28,5,12,TRUE,311282,1042,0,1928,81969,4397,22,1
0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9.6,161,33,1,0,5,2,0,2,15,0,0,15,28,0,0,FALSE,292,1642,0,87,462,102,23,1
1,0,0,1,0,0,1,0,0,6,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,106,6.625,121,16,0,0,1,1,0,1,11,1,0,16,28,0,0,FALSE,5050,1216,243,2649,8716,4262,22,1
0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128,10.66666667,138,52,0,0,5,2,0,1,16,7,0,12,28,0,0,FALSE,0,33,0,0,4,28,24,1
0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,2,1,1,0,0,67,7.444444444,77,8,0,0,3,1,0,1,8,1,0,9,28,1,2,TRUE,1200401,230,3520,823,250740,4437,22,1
1,0,0,2,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,65,9.285714286,144,18,0,1,4,2,0,2,17,0,0,14,28,0,0,FALSE,1757,346,11,4141,6250,2916,22,1
1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,1,124,8.857142857,138,26,0,0,6,2,0,1,20,2,0,14,28,0,0,FALSE,183,185,0,11,6789,1099,28,1
0,0,0,1,0,0,0,0,3,2,1,4,1,0,3,5,0,1,0,0,1,0,1,1,0,1,0,1,0,123,6.473684211,142,22,0,0,4,1,0,1,13,1,1,19,28,0,0,FALSE,1602,202,26,84,26021,545,22,1
0,0,0,0,0,1,0,0,1,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,102,6.8,116,25,0,0,3,1,0,1,8,3,0,15,28,1,0,TRUE,35119,3613,2205,4268,252149,4288,22,1
0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,127,9.769230769,140,14,0,0,6,2,0,1,17,1,0,13,28,0,3,FALSE,221,274,0,1680,107,558,22,1
0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,88,6.769230769,100,8,1,0,3,1,0,1,8,0,0,13,28,2,0,FALSE,24322,2192,575,6400,180412,4041,24,1
0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,10,109,10,1,0,4,2,0,1,11,1,0,10,28,2,0,FALSE,8881,5399,2777,728,318424,4482,21,1
0,0,0,2,0,1,0,0,1,8,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,3,131,8.733333333,146,26,0,0,1,2,0,1,15,0,0,15,28,2,0,TRUE,44696,1924,836,2530,51274,4879,24,1
0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,125,9.615384615,137,13,0,0,4,2,0,1,16,0,0,13,28,0,1,FALSE,223,286,11,394,4227,908,24,1
0,0,0,2,0,0,0,0,0,6,2,1,0,0,4,0,1,0,1,0,0,0,0,0,0,2,0,0,0,115,6.764705882,130,18,0,0,4,1,0,1,9,1,0,17,28,0,0,FALSE,24322,2192,575,6400,180412,4041,24,1
0,0,0,0,0,0,2,0,3,0,2,1,2,0,3,0,0,0,0,0,0,0,2,0,1,0,1,0,0,110,6.111111111,127,11,0,0,3,2,0,1,9,1,0,18,28,0,0,FALSE,8391,7891,90,674,4950,4246,24,1
0,0,0,2,0,1,0,0,3,3,1,5,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,102,6.8,116,14,0,0,2,2,0,1,9,1,1,15,28,0,0,TRUE,350113,515,6862,718,142515,4360,22,1
0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,86,7.818181818,96,14,0,0,3,1,0,1,11,2,1,11,28,0,1,FALSE,55426,1099,2154,10424,95334,4491,22,1
0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,9.538461538,137,15,0,0,5,2,0,1,16,0,0,13,28,0,0,FALSE,280,351,0,56,4170,2045,28,1
0,0,0,0,0,1,2,0,4,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,113,5.380952381,133,8,0,0,2,1,0,1,7,2,0,21,27,0,0,FALSE,13259,923,263,62,31877,4123,20,1
0,0,0,2,0,0,0,0,2,6,2,1,1,0,3,0,2,0,0,0,1,0,0,0,0,4,0,0,2,57.5,6.052631579,134,12,0,0,2,2,0,2,9,0,0,19,28,0,1,FALSE,1204,4211,2,130,7051,158,22,1
0,0,0,0,0,1,0,0,3,2,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,109,6.8125,125,16,0,1,1,1,0,1,8,1,1,16,28,0,0,FALSE,4329,1652,191,347,21748,4382,22,1
0,0,0,0,0,1,0,0,1,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,55,7.333333333,124,3,0,0,5,1,1,2,11,0,0,15,28,0,1,FALSE,325,576,32,143,2227,3219,44,1
0,0,0,0,0,2,0,0,6,2,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,124,6.888888889,142,12,0,0,1,2,0,1,8,1,0,18,28,1,4,TRUE,230604,629,938,1321,40358,4354,21,1
0,0,1,1,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,68,7.555555556,76,8,0,0,1,1,0,1,6,0,0,9,28,0,1,FALSE,220440,1927,589,541,1070540,4166,22,1
0,0,0,0,0,3,1,0,3,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,2,53,7.066666667,121,15,0,1,1,1,0,2,7,1,0,15,28,0,0,FALSE,220440,1927,589,541,1070540,4166,22,1
0,0,0,0,0,1,2,0,0,0,2,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,41,6.307692308,97,6,0,0,1,2,0,2,8,1,0,13,28,0,1,FALSE,1992,2588,33,1608,24971,4483,22,1
2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,9.538461538,137,13,0,0,5,2,0,1,16,0,0,13,27,0,0,FALSE,280,351,0,56,4171,2045,28,1
1,0,0,0,0,1,0,0,2,2,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,84,7.636363636,94,17,0,0,1,2,0,1,8,1,0,11,27,0,0,FALSE,2727,2162,60,93,961990,4151,22,1
0,0,1,1,0,1,0,0,4,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,100,7.692307692,112,14,0,0,1,2,0,1,8,1,0,13,27,0,0,FALSE,2727,2162,60,93,961990,4151,22,1
0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,1,0,100,9.090909091,110,11,0,0,2,3,0,1,14,0,0,11,27,0,0,FALSE,558,304,4,46,29753,2135,22,1
0,0,0,2,0,0,0,0,2,6,2,3,1,0,3,0,2,0,0,0,1,0,0,0,0,3,0,0,2,57.5,6.052631579,134,11,0,0,2,2,0,2,9,0,0,19,27,1,0,FALSE,1204,4211,2,130,7050,158,22,1
1,0,0,0,0,0,0,0,2,2,2,1,1,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,107,8.230769231,120,20,0,0,1,3,0,1,12,1,0,13,27,0,3,TRUE,158686,576,1057,2737,153138,4725,93,1
0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,49.5,8.25,112,10,0,0,3,2,0,2,10,1,0,12,27,0,0,FALSE,259,1831,2,63609,3759,4395,90,1
0,0,0,1,0,1,0,0,8,13,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.5,8.764705882,165,29,1,0,0,2,1,2,13,0,0,17,27,0,0,FALSE,139,358,2,1712,4053,871,21,1
0,0,0,0,0,2,0,0,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,61.5,8.785714286,136,10,0,1,2,2,0,2,13,0,0,14,27,0,0,FALSE,189,203,0,325,3557,1677,22,1
0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,89,8.090909091,102,5,1,0,2,1,0,1,9,1,0,11,27,0,0,FALSE,18713,241,134,1119,74070,3921,24,1
0,0,0,0,0,1,1,0,2,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,108,6.75,122,16,0,0,2,1,0,1,10,1,2,16,27,12,16,TRUE,291121,9451,3553,33620,114409,4713,22,1
0,0,0,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,49,7.538461538,110,8,0,0,4,1,1,2,10,1,0,13,27,0,0,FALSE,1383,1430,154,329,9457,4393,24,1
0,0,0,3,0,0,0,0,1,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,141,11.75,152,23,0,0,3,2,0,1,14,1,0,12,28,1,1,FALSE,1237,878,9,389,1281,1092,22,1
0,0,0,1,0,1,1,0,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111,7.928571429,124,10,0,0,1,2,0,1,12,0,0,14,28,0,0,FALSE,153,462,3,741,2251,2246,22,1
0,0,0,3,0,1,1,0,2,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,84,7,95,11,0,0,1,2,0,1,9,2,0,12,28,0,0,FALSE,2727,2162,60,93,961990,4151,22,1
0,0,0,0,0,2,0,0,6,2,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,124,6.888888889,142,12,0,0,1,2,0,1,8,1,0,18,28,1,3,TRUE,162919,834,759,4730,13224,3780,21,1
0,0,0,1,0,0,0,0,3,4,1,1,0,0,0,0,2,0,0,0,2,1,1,0,1,0,1,0,0,76,5.428571429,89,10,0,0,1,1,0,1,8,1,0,14,28,0,0,FALSE,1413,2236,72,62254,174854,3752,47,1
0,0,0,0,0,0,0,1,2,4,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,61,7.176470588,141,22,0,0,2,2,1,2,14,2,0,17,28,0,2,FALSE,12,25,0,37,32,68,23,1
1,0,0,1,0,1,0,1,3,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,91,6.5,104,11,0,0,1,2,0,1,9,1,0,14,28,0,0,FALSE,2727,2162,60,93,961990,4151,22,1
0,0,0,1,0,0,0,0,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,126,9.692307692,138,18,0,0,0,2,0,1,11,1,0,13,28,0,0,FALSE,6326,4870,182,1741,18891,4180,24,1
0,0,0,0,0,0,0,0,1,1,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,83,5.533333333,97,16,0,0,4,1,0,1,10,2,0,15,28,0,0,FALSE,987,1563,151,2411,37852,4308,28,1
0,0,0,0,0,0,0,0,1,7,1,1,1,0,1,0,0,1,0,0,1,0,2,0,2,2,1,1,1,57,6.705882353,132,22,0,0,2,1,1,2,11,1,0,17,28,0,0,FALSE,5016,196,316,35,10557,4130,21,1
0,0,0,0,0,1,0,0,3,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,2,101,7.214285714,114,8,0,0,4,1,0,1,9,1,0,14,28,0,0,FALSE,8881,5399,2777,728,318424,4482,21,1
0,0,0,0,0,1,0,0,5,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,60,7.5,135,17,0,0,2,3,0,2,16,3,0,16,28,0,0,FALSE,5926,864,212,87,8632,4330,24,1
0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,8.5,94,12,0,0,1,3,0,1,13,1,1,10,28,0,1,TRUE,41080,1499,1383,330,48066,4417,22,1
0,0,0,0,0,1,2,0,5,1,2,0,1,0,1,0,0,2,0,2,0,2,3,0,3,0,3,0,0,123,6.833333333,140,7,0,0,1,2,0,1,7,1,0,18,28,16,36,TRUE,211821,6221,2674,21770,64246,4544,21,1
1,0,0,0,0,1,0,0,1,6,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,119,7.4375,134,21,0,0,1,2,0,1,10,2,0,16,28,0,0,FALSE,2727,2162,60,93,961990,4151,22,1
0,0,0,1,0,0,0,0,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,104,8.666666667,116,16,0,0,1,1,0,1,9,1,1,12,28,0,0,FALSE,1204,4211,2,130,7051,158,22,1
